FID,longitude,latitude,cell_num,cell_area,gpcp_cid,CID,BASIN,AREA,ntsctarea,area_frc
1155,76.250000000000000,27.750000000000000,41390,2731.437011720000100,22397.000000000000000,483967,21,772.077339631999960,769.349151151999990,0.996466431094000
1156,76.250000000000000,27.750000000000000,41390,2731.437011720000100,22397.000000000000000,483968,21,772.077339630999970,394.223235252999980,0.510600706713000
1157,76.750000000000000,27.750000000000000,41391,2731.437011720000100,22397.000000000000000,482693,21,771.080165857000000,656.238439027000030,0.851063829787000
1158,76.750000000000000,27.750000000000000,41391,2731.437011720000100,22397.000000000000000,482694,21,771.080165857000000,710.924975613000020,0.921985815603000
1159,76.750000000000000,27.750000000000000,41391,2731.437011720000100,22397.000000000000000,483968,21,772.077339630999970,375.125915899000010,0.485865724382000
1160,76.750000000000000,27.750000000000000,41391,2731.437011720000100,22397.000000000000000,483969,21,772.077339630999970,772.077339630999970,1.000000000000000
1161,76.750000000000000,27.750000000000000,41391,2731.437011720000100,22397.000000000000000,483970,21,772.077339630999970,216.890984100999990,0.280918727915000
1162,77.250000000000000,27.750000000000000,41392,2731.437011720000100,22398.000000000000000,482694,21,771.080165857000000,60.155190244300002,0.078014184397300
1163,77.250000000000000,27.750000000000000,41392,2731.437011720000100,22398.000000000000000,482695,21,771.080165857000000,771.080165857000000,1.000000000000000
1164,77.250000000000000,27.750000000000000,41392,2731.437011720000100,22398.000000000000000,482696,21,771.080165857000000,535.928058538999950,0.695035460993000
1165,77.250000000000000,27.750000000000000,41392,2731.437011720000100,22398.000000000000000,483970,21,772.077339630999970,555.186355530000010,0.719081272085000
1166,77.250000000000000,27.750000000000000,41392,2731.437011720000100,22398.000000000000000,483971,21,772.077339630999970,772.077339630999970,1.000000000000000
1167,77.250000000000000,27.750000000000000,41392,2731.437011720000100,22398.000000000000000,483972,21,772.077339630999970,36.830544469800003,0.047703180211700
1168,77.750000000000000,27.750000000000000,41393,2731.437011720000100,22398.000000000000000,482696,21,771.080165857000000,235.152107317999990,0.304964539007000
1169,77.750000000000000,27.750000000000000,41393,2731.437011720000100,22398.000000000000000,482697,21,771.080165857000000,771.080165857000000,1.000000000000000
1170,77.750000000000000,27.750000000000000,41393,2731.437011720000100,22398.000000000000000,482698,21,771.080165857000000,360.931141465000000,0.468085106383000
1171,77.750000000000000,27.750000000000000,41393,2731.437011720000100,22398.000000000000000,483972,21,772.077339630999970,732.518606682000040,0.948763250884000
1172,77.750000000000000,27.750000000000000,41393,2731.437011720000100,22398.000000000000000,483973,21,772.077339630999970,628.847444470000030,0.814487632509000
1173,78.250000000000000,27.750000000000000,41394,2731.437011720000100,22399.000000000000000,482698,21,771.080165857000000,410.149024392000000,0.531914893617000
1174,78.250000000000000,27.750000000000000,41394,2731.437011720000100,22399.000000000000000,482699,21,771.080165857000000,771.080165857000000,1.000000000000000
1175,78.250000000000000,27.750000000000000,41394,2731.437011720000100,22399.000000000000000,482700,21,771.080165857000000,183.199897561999990,0.237588652483000
1176,78.250000000000000,27.750000000000000,41394,2731.437011720000100,22399.000000000000000,483973,21,772.077339630999970,140.501706681999990,0.181978798587000
1177,78.250000000000000,27.750000000000000,41394,2731.437011720000100,22399.000000000000000,483974,21,772.077339630999970,772.077339630999970,1.000000000000000
1178,78.250000000000000,27.750000000000000,41394,2731.437011720000100,22399.000000000000000,483975,21,772.077339631999960,451.515193318000000,0.584805653710000
1179,78.750000000000000,27.750000000000000,41395,2731.437011720000100,22399.000000000000000,482700,21,771.080165857000000,587.880268294999950,0.762411347517000
1180,78.750000000000000,27.750000000000000,41395,2731.437011720000100,22399.000000000000000,482701,21,771.080165857000000,771.080165857000000,1.000000000000000
1181,78.750000000000000,27.750000000000000,41395,2731.437011720000100,22399.000000000000000,482702,21,771.080165857000000,8.202980487740000,0.010638297872200
1182,78.750000000000000,27.750000000000000,41395,2731.437011720000100,22399.000000000000000,483975,21,772.077339631999960,320.562146313000030,0.415194346289000
1183,78.750000000000000,27.750000000000000,41395,2731.437011720000100,22399.000000000000000,483976,21,772.077339630999970,772.077339630999970,1.000000000000000
1184,78.750000000000000,27.750000000000000,41395,2731.437011720000100,22399.000000000000000,483977,21,772.077339630999970,271.454753686999990,0.351590106008000
1185,79.250000000000000,27.750000000000000,41396,2731.437011720000100,22400.000000000000000,482702,21,771.080165857000000,762.877185369000020,0.989361702127000
1186,79.250000000000000,27.750000000000000,41396,2731.437011720000100,22400.000000000000000,482703,21,771.080165857000000,604.286229271000020,0.783687943263000
1187,79.250000000000000,27.750000000000000,41396,2731.437011720000100,22400.000000000000000,483977,21,772.077339630999970,497.894397465000000,0.644876325088000
1188,79.250000000000000,27.750000000000000,41396,2731.437011720000100,22400.000000000000000,483978,21,772.077339631999960,769.349151151999990,0.996466431094000
1189,79.250000000000000,27.750000000000000,41396,2731.437011720000100,22400.000000000000000,483979,21,772.077339630999970,94.122502534399999,0.121908127208000
1190,79.750000000000000,27.750000000000000,41397,2731.437011720000100,22400.000000000000000,482703,21,771.080165857000000,166.793936586000000,0.216312056737000
1191,79.750000000000000,27.750000000000000,41397,2731.437011720000100,22400.000000000000000,482704,21,771.080165857000000,771.080165857000000,1.000000000000000
1192,79.750000000000000,27.750000000000000,41397,2731.437011720000100,22400.000000000000000,482705,21,771.080165857000000,429.289312197000020,0.556737588653000
1193,79.750000000000000,27.750000000000000,41397,2731.437011720000100,22400.000000000000000,483979,21,772.077339630999970,677.954837096000010,0.878091872791000
1194,79.750000000000000,27.750000000000000,41397,2731.437011720000100,22400.000000000000000,483980,21,772.077339630999970,686.139402534000060,0.888692579505000
1195,80.250000000000000,27.750000000000000,41398,2731.437011720000100,22401.000000000000000,482705,21,771.080165857000000,341.790853659999980,0.443262411347000
1196,80.250000000000000,27.750000000000000,41398,2731.437011720000100,22401.000000000000000,482706,21,771.080165857000000,771.080165857000000,1.000000000000000
1197,80.250000000000000,27.750000000000000,41398,2731.437011720000100,22401.000000000000000,482707,21,771.080165857000000,251.558068294000010,0.326241134752000
1198,80.250000000000000,27.750000000000000,41398,2731.437011720000100,22401.000000000000000,483980,21,772.077339630999970,85.937937096400006,0.111307420494000
1199,80.250000000000000,27.750000000000000,41398,2731.437011720000100,22401.000000000000000,483981,21,772.077339631999960,772.077339630999970,0.999999999999000
1200,80.250000000000000,27.750000000000000,41398,2731.437011720000100,22401.000000000000000,483982,21,772.077339630999970,506.078962902999990,0.655477031802000
1201,80.750000000000000,27.750000000000000,41399,2731.437011720000100,22401.000000000000000,482707,21,771.080165857000000,519.522097562999990,0.673758865248000
1202,80.750000000000000,27.750000000000000,41399,2731.437011720000100,22401.000000000000000,482708,21,771.080165857000000,771.080165857000000,1.000000000000000
1203,80.750000000000000,27.750000000000000,41399,2731.437011720000100,22401.000000000000000,482709,21,771.080165857000000,76.561151220100001,0.099290780142200
1204,80.750000000000000,27.750000000000000,41399,2731.437011720000100,22401.000000000000000,483982,21,772.077339630999970,263.270188249000000,0.340989399294000
1205,80.750000000000000,27.750000000000000,41399,2731.437011720000100,22401.000000000000000,483983,21,772.077339630999970,769.349151151999990,0.996466431096000
1206,80.750000000000000,27.750000000000000,41399,2731.437011720000100,22401.000000000000000,483984,21,772.077339630999970,328.746711751000020,0.425795053004000
1207,81.250000000000000,27.750000000000000,41400,2731.437011720000100,22402.000000000000000,482709,21,771.080165857000000,694.519014637000050,0.900709219858000
1208,81.250000000000000,27.750000000000000,41400,2731.437011720000100,22402.000000000000000,482710,21,771.080165857000000,672.644400002999990,0.872340425532000
1209,81.250000000000000,27.750000000000000,41400,2731.437011720000100,22402.000000000000000,483984,21,772.077339630999970,443.330627880000010,0.574204946996000
1210,81.250000000000000,27.750000000000000,41400,2731.437011720000100,22402.000000000000000,483985,21,772.077339630999970,772.077339630999970,1.000000000000000
1211,81.250000000000000,27.750000000000000,41400,2731.437011720000100,22402.000000000000000,483986,21,772.077339630999970,148.686272120000010,0.192579505301000
1212,81.750000000000000,27.750000000000000,41401,2731.437011720000100,22402.000000000000000,482710,21,771.080165857000000,98.435765854300001,0.127659574468000
1213,81.750000000000000,27.750000000000000,41401,2731.437011720000100,22402.000000000000000,482711,21,771.080165857000000,771.080165857000000,1.000000000000000
1214,81.750000000000000,27.750000000000000,41401,2731.437011720000100,22402.000000000000000,482712,21,771.080165857000000,497.647482928999980,0.645390070922000
1215,81.750000000000000,27.750000000000000,41401,2731.437011720000100,22402.000000000000000,483986,21,772.077339630999970,623.391067510999960,0.807420494699000
1216,81.750000000000000,27.750000000000000,41401,2731.437011720000100,22402.000000000000000,483987,21,772.077339630999970,740.703172118999990,0.959363957597000
1217,82.250000000000000,27.750000000000000,41402,2731.437011720000100,22403.000000000000000,482712,21,771.080165857000000,273.432682928000020,0.354609929078000
1218,82.250000000000000,27.750000000000000,41402,2731.437011720000100,22403.000000000000000,482713,21,771.080165857000000,771.080165857000000,1.000000000000000
1219,82.250000000000000,27.750000000000000,41402,2731.437011720000100,22403.000000000000000,482714,21,771.080165857000000,319.916239026000030,0.414893617022000
1220,82.250000000000000,27.750000000000000,41402,2731.437011720000100,22403.000000000000000,483987,21,772.077339630999970,28.645979032400000,0.037102473498400
1221,82.250000000000000,27.750000000000000,41402,2731.437011720000100,22403.000000000000000,483988,21,772.077339630999970,769.349151151999990,0.996466431096000
1222,82.250000000000000,27.750000000000000,41402,2731.437011720000100,22403.000000000000000,483989,21,772.077339631999960,563.370920967999950,0.729681978798000
1223,82.750000000000000,27.750000000000000,41403,2731.437011720000100,22403.000000000000000,482714,21,771.080165857000000,451.163926831000030,0.585106382978000
1224,82.750000000000000,27.750000000000000,41403,2731.437011720000100,22403.000000000000000,482715,21,771.080165857000000,771.080165857000000,1.000000000000000
1225,82.750000000000000,27.750000000000000,41403,2731.437011720000100,22403.000000000000000,482716,21,771.080165857000000,144.919321951999990,0.187943262412000
1226,82.750000000000000,27.750000000000000,41403,2731.437011720000100,22403.000000000000000,483989,21,772.077339631999960,208.706418664000010,0.270318021202000
1227,82.750000000000000,27.750000000000000,41403,2731.437011720000100,22403.000000000000000,483990,21,772.077339630999970,772.077339630999970,1.000000000000000
1228,82.750000000000000,27.750000000000000,41403,2731.437011720000100,22403.000000000000000,483991,21,772.077339630999970,383.310481336000010,0.496466431095000
1229,83.250000000000000,27.750000000000000,41404,2731.437011720000100,22404.000000000000000,482716,21,771.080165857000000,626.160843904999980,0.812056737588000
1230,83.250000000000000,27.750000000000000,41404,2731.437011720000100,22404.000000000000000,482717,21,771.080165857000000,741.002570734999950,0.960992907802000
1231,83.250000000000000,27.750000000000000,41404,2731.437011720000100,22404.000000000000000,483991,21,772.077339630999970,388.766858295000020,0.503533568905000
1232,83.250000000000000,27.750000000000000,41404,2731.437011720000100,22404.000000000000000,483992,21,772.077339630999970,769.349151151999990,0.996466431096000
1233,83.250000000000000,27.750000000000000,41404,2731.437011720000100,22404.000000000000000,483993,21,772.077339630999970,203.250041705000000,0.263250883392000
1234,83.750000000000000,27.750000000000000,41405,2731.437011720000100,22404.000000000000000,482717,21,771.080165857000000,30.077595122200002,0.039007092198700
1235,83.750000000000000,27.750000000000000,41405,2731.437011720000100,22404.000000000000000,482718,21,771.080165857000000,771.080165857000000,1.000000000000000
1236,83.750000000000000,27.750000000000000,41405,2731.437011720000100,22404.000000000000000,482719,21,771.080165857000000,566.005653661000000,0.734042553192000
1237,83.750000000000000,27.750000000000000,41405,2731.437011720000100,22404.000000000000000,483993,21,772.077339630999970,566.099109446000060,0.733215547702000
1238,83.750000000000000,27.750000000000000,41405,2731.437011720000100,22404.000000000000000,483994,21,772.077339631999960,772.077339630999970,0.999999999999000
1239,83.750000000000000,27.750000000000000,41405,2731.437011720000100,22404.000000000000000,483995,21,772.077339630999970,25.917790553200000,0.033568904593900
1240,84.250000000000000,27.750000000000000,41406,2731.437011720000100,22405.000000000000000,482719,21,771.080165857000000,205.074512196000000,0.265957446808000
1241,84.250000000000000,27.750000000000000,41406,2731.437011720000100,22405.000000000000000,482720,21,771.080165857000000,771.080165857000000,1.000000000000000
1242,84.250000000000000,27.750000000000000,41406,2731.437011720000100,22405.000000000000000,482721,21,771.080165857000000,391.008736586999990,0.507092198581000
1243,84.250000000000000,27.750000000000000,41406,2731.437011720000100,22405.000000000000000,483995,21,772.077339630999970,746.159549078000050,0.966431095406000
1244,84.250000000000000,27.750000000000000,41406,2731.437011720000100,22405.000000000000000,483996,21,772.077339631999960,617.934690553000000,0.800353356890000
1245,84.750000000000000,27.750000000000000,41407,2731.437011720000100,22405.000000000000000,482721,21,771.080165857000000,380.071429270000010,0.492907801419000
1246,84.750000000000000,27.750000000000000,41407,2731.437011720000100,22405.000000000000000,482722,21,771.080165857000000,771.080165857000000,1.000000000000000
1247,84.750000000000000,27.750000000000000,41407,2731.437011720000100,22405.000000000000000,482723,21,771.080165857000000,213.277492684000010,0.276595744681000
1248,84.750000000000000,27.750000000000000,41407,2731.437011720000100,22405.000000000000000,483996,21,772.077339631999960,154.142649078999990,0.199646643110000
1249,84.750000000000000,27.750000000000000,41407,2731.437011720000100,22405.000000000000000,483997,21,772.077339630999970,769.349151151999990,0.996466431096000
1250,84.750000000000000,27.750000000000000,41407,2731.437011720000100,22405.000000000000000,483998,21,772.077339630999970,437.874250921000000,0.567137809187000
1251,85.250000000000000,27.750000000000000,41408,2731.437011720000100,22406.000000000000000,482723,21,771.080165857000000,557.802673173000020,0.723404255319000
1252,85.250000000000000,27.750000000000000,41408,2731.437011720000100,22406.000000000000000,482724,21,771.080165857000000,771.080165857000000,1.000000000000000
1253,85.250000000000000,27.750000000000000,41408,2731.437011720000100,22406.000000000000000,482725,21,771.080165857000000,38.280575609700001,0.049645390070600
1254,85.250000000000000,27.750000000000000,41408,2731.437011720000100,22406.000000000000000,483998,21,772.077339630999970,331.474900230000000,0.429328621908000
1255,85.750000000000000,27.750000000000000,41409,2731.437011720000100,22406.000000000000000,482725,21,771.080165857000000,732.799590246999970,0.950354609929000
1256,85.750000000000000,27.750000000000000,41409,2731.437011720000100,22406.000000000000000,484001,21,772.077339630999970,772.077339630999970,1.000000000000000
1257,87.250000000000000,27.750000000000000,41412,2731.437011720000100,22408.000000000000000,484006,21,772.077339630999970,772.077339630999970,1.000000000000000
1258,87.750000000000000,27.750000000000000,41413,2731.437011720000100,22408.000000000000000,484009,34,772.077339630999970,137.773518203000010,0.178445229682000
1259,74.750000000000000,27.250000000000000,41688,2743.609619140000200,22395.000000000000000,480128,21,771.751853030000010,64.541525075500005,0.083629893238500
1260,75.250000000000000,27.250000000000000,41689,2743.609619140000200,22396.000000000000000,480128,21,771.751853030000010,707.210327955000030,0.916370106762000
1261,75.250000000000000,27.250000000000000,41689,2743.609619140000200,22396.000000000000000,480129,21,771.751853030000010,666.013609821000050,0.862989323843000
1262,75.250000000000000,27.250000000000000,41689,2743.609619140000200,22396.000000000000000,481410,21,770.056144762000030,770.056144762000030,1.000000000000000
1263,75.750000000000000,27.250000000000000,41690,2743.609619140000200,22396.000000000000000,480129,21,771.751853030000010,105.738243209000000,0.137010676157000
1264,75.750000000000000,27.250000000000000,41690,2743.609619140000200,22396.000000000000000,480130,21,771.751853030000010,769.005405153999960,0.996441281138000
1265,75.750000000000000,27.250000000000000,41690,2743.609619140000200,22396.000000000000000,480131,21,771.751853030000010,495.733841536999990,0.642348754448000
1266,75.750000000000000,27.250000000000000,41690,2743.609619140000200,22396.000000000000000,481412,21,770.056144763000020,770.056144762000030,0.999999999999000
1267,75.750000000000000,27.250000000000000,41690,2743.609619140000200,22396.000000000000000,481413,21,770.056144763000020,6.851033316600000,0.008896797153290
1268,76.250000000000000,27.250000000000000,41691,2743.609619140000200,22397.000000000000000,480131,21,771.751853030000010,273.271563617000030,0.354092526690000
1269,76.250000000000000,27.250000000000000,41691,2743.609619140000200,22397.000000000000000,480132,21,771.751853030000010,771.751853030000010,1.000000000000000
1270,76.250000000000000,27.250000000000000,41691,2743.609619140000200,22397.000000000000000,480133,21,771.751853030000010,328.200521128999980,0.425266903915000
1271,76.250000000000000,27.250000000000000,41691,2743.609619140000200,22397.000000000000000,481413,21,770.056144763000020,763.205111446000050,0.991103202846000
1272,76.250000000000000,27.250000000000000,41691,2743.609619140000200,22397.000000000000000,481414,21,770.056144763000020,607.001551832000020,0.788256227757000
1273,76.750000000000000,27.250000000000000,41692,2743.609619140000200,22397.000000000000000,480133,21,771.751853030000010,443.551331902000020,0.574733096086000
1274,76.750000000000000,27.250000000000000,41692,2743.609619140000200,22397.000000000000000,480134,21,771.751853030000010,771.751853030000010,1.000000000000000
1275,76.750000000000000,27.250000000000000,41692,2743.609619140000200,22397.000000000000000,480135,21,771.751853030000010,157.920752843999990,0.204626334519000
1276,76.750000000000000,27.250000000000000,41692,2743.609619140000200,22397.000000000000000,481414,21,770.056144763000020,163.054592930000010,0.211743772242000
1277,76.750000000000000,27.250000000000000,41692,2743.609619140000200,22397.000000000000000,481415,21,770.056144763000020,770.056144762000030,0.999999999999000
1278,76.750000000000000,27.250000000000000,41692,2743.609619140000200,22397.000000000000000,481416,21,770.056144763000020,434.355512259000020,0.564056939501000
1279,77.250000000000000,27.250000000000000,41693,2743.609619140000200,22398.000000000000000,480135,21,771.751853030000010,611.084652310000020,0.791814946619000
1280,77.250000000000000,27.250000000000000,41693,2743.609619140000200,22398.000000000000000,480136,21,771.751853031000000,759.392837590000000,0.983985765123000
1281,77.250000000000000,27.250000000000000,41693,2743.609619140000200,22398.000000000000000,481416,21,770.056144763000020,335.700632503000010,0.435943060498000
1282,77.250000000000000,27.250000000000000,41693,2743.609619140000200,22398.000000000000000,481417,21,770.056144763000020,770.056144762000030,0.999999999999000
1283,77.250000000000000,27.250000000000000,41693,2743.609619140000200,22398.000000000000000,481418,21,770.056144763000020,261.709472686000030,0.339857651245000
1284,77.750000000000000,27.250000000000000,41694,2743.609619140000200,22398.000000000000000,480136,21,771.751853031000000,9.612567564840001,0.012455516014700
1285,77.750000000000000,27.250000000000000,41694,2743.609619140000200,22398.000000000000000,480137,21,771.751853030000010,771.751853030000010,1.000000000000000
1286,77.750000000000000,27.250000000000000,41694,2743.609619140000200,22398.000000000000000,480138,21,771.751853030000010,591.859517181999990,0.766903914592000
1287,77.750000000000000,27.250000000000000,41694,2743.609619140000200,22398.000000000000000,481418,21,770.056144763000020,508.346672076000000,0.660142348754000
1288,77.750000000000000,27.250000000000000,41694,2743.609619140000200,22398.000000000000000,481419,21,770.056144763000020,770.056144762000030,0.999999999999000
1289,77.750000000000000,27.250000000000000,41694,2743.609619140000200,22398.000000000000000,481420,21,770.056144763000020,89.063433113100004,0.115658362989000
1290,78.250000000000000,27.250000000000000,41695,2743.609619140000200,22399.000000000000000,480138,21,771.751853030000010,179.892335849000010,0.233096085410000
1291,78.250000000000000,27.250000000000000,41695,2743.609619140000200,22399.000000000000000,480139,21,771.751853030000010,771.751853030000010,1.000000000000000
1292,78.250000000000000,27.250000000000000,41695,2743.609619140000200,22399.000000000000000,480140,21,771.751853030000010,421.579748897000000,0.546263345196000
1293,78.250000000000000,27.250000000000000,41695,2743.609619140000200,22399.000000000000000,481420,21,770.056144763000020,680.992711648999940,0.884341637010000
1294,78.250000000000000,27.250000000000000,41695,2743.609619140000200,22399.000000000000000,481421,21,770.056144763000020,689.213951629000010,0.895017793594000
1295,78.750000000000000,27.250000000000000,41696,2743.609619140000200,22399.000000000000000,480140,21,771.751853030000010,350.172104133000000,0.453736654804000
1296,78.750000000000000,27.250000000000000,41696,2743.609619140000200,22399.000000000000000,480141,21,771.751853030000010,769.005405154999950,0.996441281140000
1297,78.750000000000000,27.250000000000000,41696,2743.609619140000200,22399.000000000000000,480142,21,771.751853030000010,251.299980613000000,0.325622775801000
1298,78.750000000000000,27.250000000000000,41696,2743.609619140000200,22399.000000000000000,481421,21,770.056144763000020,80.842193133300000,0.104982206405000
1299,78.750000000000000,27.250000000000000,41696,2743.609619140000200,22399.000000000000000,481422,21,770.056144763000020,770.056144762000030,0.999999999999000
1300,78.750000000000000,27.250000000000000,41696,2743.609619140000200,22399.000000000000000,481423,21,770.056144763000020,516.567912055999950,0.670818505338000
1301,79.250000000000000,27.250000000000000,41697,2743.609619140000200,22400.000000000000000,480142,21,771.751853030000010,517.705424540999960,0.670818505337000
1302,79.250000000000000,27.250000000000000,41697,2743.609619140000200,22400.000000000000000,480143,21,771.751853030000010,771.751853030000010,1.000000000000000
1303,79.250000000000000,27.250000000000000,41697,2743.609619140000200,22400.000000000000000,480144,21,771.751853030000010,83.766660204600001,0.108540925267000
1304,79.250000000000000,27.250000000000000,41697,2743.609619140000200,22400.000000000000000,481423,21,770.056144763000020,253.488232705999990,0.329181494661000
1305,79.250000000000000,27.250000000000000,41697,2743.609619140000200,22400.000000000000000,481424,21,770.056144763000020,770.056144762000030,0.999999999999000
1306,79.250000000000000,27.250000000000000,41697,2743.609619140000200,22400.000000000000000,481425,21,770.056144763000020,343.921872483000020,0.446619217082000
1307,79.750000000000000,27.250000000000000,41698,2743.609619140000200,22400.000000000000000,480144,21,771.751853030000010,687.985192826000000,0.891459074734000
1308,79.750000000000000,27.250000000000000,41698,2743.609619140000200,22400.000000000000000,480145,21,771.751853030000010,685.238744950999940,0.887900355873000
1309,79.750000000000000,27.250000000000000,41698,2743.609619140000200,22400.000000000000000,481425,21,770.056144763000020,426.134272279000020,0.553380782917000
1310,79.750000000000000,27.250000000000000,41698,2743.609619140000200,22400.000000000000000,481426,21,770.056144763000020,770.056144762000030,0.999999999999000
1311,79.750000000000000,27.250000000000000,41698,2743.609619140000200,22400.000000000000000,481427,21,770.056144763000020,171.275832909999990,0.222419928826000
1312,80.250000000000000,27.250000000000000,41699,2743.609619140000200,22401.000000000000000,480145,21,771.751853030000010,86.513108079600002,0.112099644128000
1313,80.250000000000000,27.250000000000000,41699,2743.609619140000200,22401.000000000000000,480146,21,771.751853030000010,769.005405154999950,0.996441281140000
1314,80.250000000000000,27.250000000000000,41699,2743.609619140000200,22401.000000000000000,480147,21,771.751853030000010,514.958976666000010,0.667259786477000
1315,80.250000000000000,27.250000000000000,41699,2743.609619140000200,22401.000000000000000,481427,21,770.056144763000020,598.780311851999950,0.777580071173000
1316,80.250000000000000,27.250000000000000,41699,2743.609619140000200,22401.000000000000000,481428,21,770.056144763000020,768.685938099000050,0.998220640568000
1317,80.750000000000000,27.250000000000000,41700,2743.609619140000200,22401.000000000000000,480147,21,771.751853030000010,254.046428488999990,0.329181494663000
1318,80.750000000000000,27.250000000000000,41700,2743.609619140000200,22401.000000000000000,480148,21,771.751853030000010,771.751853030000010,1.000000000000000
1319,80.750000000000000,27.250000000000000,41700,2743.609619140000200,22401.000000000000000,480149,21,771.751853030000010,347.425656257000010,0.450177935943000
1320,80.750000000000000,27.250000000000000,41700,2743.609619140000200,22401.000000000000000,481428,21,770.056144763000020,1.370206663260000,0.001779359430580
1321,80.750000000000000,27.250000000000000,41700,2743.609619140000200,22401.000000000000000,481429,21,770.056144763000020,770.056144762000030,0.999999999999000
1322,80.750000000000000,27.250000000000000,41700,2743.609619140000200,22401.000000000000000,481430,21,770.056144763000020,596.039898526000000,0.774021352312000
1323,81.250000000000000,27.250000000000000,41701,2743.609619140000200,22402.000000000000000,480149,21,771.751853030000010,424.326196772999990,0.549822064057000
1324,81.250000000000000,27.250000000000000,41701,2743.609619140000200,22402.000000000000000,480150,21,771.751853030000010,771.751853030000010,1.000000000000000
1325,81.250000000000000,27.250000000000000,41701,2743.609619140000200,22402.000000000000000,480151,21,771.751853030000010,177.145887972999990,0.229537366548000
1326,81.250000000000000,27.250000000000000,41701,2743.609619140000200,22402.000000000000000,481430,21,770.056144763000020,174.016246236000000,0.225978647686000
1327,81.250000000000000,27.250000000000000,41701,2743.609619140000200,22402.000000000000000,481431,21,770.056144763000020,770.056144762000030,0.999999999999000
1328,81.250000000000000,27.250000000000000,41701,2743.609619140000200,22402.000000000000000,481432,21,770.056144763000020,423.393858953000010,0.549822064057000
1329,81.750000000000000,27.250000000000000,41702,2743.609619140000200,22402.000000000000000,480151,21,771.751853030000010,591.859517181999990,0.766903914592000
1330,81.750000000000000,27.250000000000000,41702,2743.609619140000200,22402.000000000000000,480152,21,771.751853030000010,769.005405154999950,0.996441281140000
1331,81.750000000000000,27.250000000000000,41702,2743.609619140000200,22402.000000000000000,480153,21,771.751853030000010,9.612567564340001,0.012455516014100
1332,81.750000000000000,27.250000000000000,41702,2743.609619140000200,22402.000000000000000,481432,21,770.056144763000020,346.662285809000020,0.450177935942000
1333,81.750000000000000,27.250000000000000,41702,2743.609619140000200,22402.000000000000000,481433,21,770.056144763000020,770.056144762000030,0.999999999999000
1334,81.750000000000000,27.250000000000000,41702,2743.609619140000200,22402.000000000000000,481434,21,770.056144763000020,253.488232705999990,0.329181494661000
1335,82.250000000000000,27.250000000000000,41703,2743.609619140000200,22403.000000000000000,480153,21,771.751853030000010,762.139285466000050,0.987544483986000
1336,82.250000000000000,27.250000000000000,41703,2743.609619140000200,22403.000000000000000,480154,21,771.751853030000010,611.084652310000020,0.791814946619000
1337,82.250000000000000,27.250000000000000,41703,2743.609619140000200,22403.000000000000000,481434,21,770.056144763000020,516.567912055999950,0.670818505338000
1338,82.250000000000000,27.250000000000000,41703,2743.609619140000200,22403.000000000000000,481435,21,770.056144763000020,770.056144762000030,0.999999999999000
1339,82.250000000000000,27.250000000000000,41703,2743.609619140000200,22403.000000000000000,481436,21,770.056144763000020,80.842193133500004,0.104982206406000
1340,82.750000000000000,27.250000000000000,41704,2743.609619140000200,22403.000000000000000,480154,21,771.751853030000010,160.667200720000010,0.208185053381000
1341,82.750000000000000,27.250000000000000,41704,2743.609619140000200,22403.000000000000000,480155,21,771.751853030000010,771.751853030000010,1.000000000000000
1342,82.750000000000000,27.250000000000000,41704,2743.609619140000200,22403.000000000000000,480156,21,771.751853030000010,440.804884026000020,0.571174377224000
1343,82.750000000000000,27.250000000000000,41704,2743.609619140000200,22403.000000000000000,481436,21,770.056144763000020,689.213951629000010,0.895017793594000
1344,82.750000000000000,27.250000000000000,41704,2743.609619140000200,22403.000000000000000,481437,21,770.056144763000020,678.252298322999990,0.880782918149000
1345,83.250000000000000,27.250000000000000,41705,2743.609619140000200,22404.000000000000000,480156,21,771.751853030000010,330.946969003999980,0.428825622776000
1346,83.250000000000000,27.250000000000000,41705,2743.609619140000200,22404.000000000000000,480157,21,771.751853030000010,769.005405154999950,0.996441281140000
1347,83.250000000000000,27.250000000000000,41705,2743.609619140000200,22404.000000000000000,480158,21,771.751853030000010,270.525115742000030,0.350533807829000
1348,83.250000000000000,27.250000000000000,41705,2743.609619140000200,22404.000000000000000,481437,21,770.056144763000020,91.803846439500006,0.119217081850000
1349,83.250000000000000,27.250000000000000,41705,2743.609619140000200,22404.000000000000000,481438,21,770.056144763000020,770.056144762000030,0.999999999999000
1350,83.250000000000000,27.250000000000000,41705,2743.609619140000200,22404.000000000000000,481439,21,770.056144763000020,505.606258749999990,0.656583629893000
1351,83.750000000000000,27.250000000000000,41706,2743.609619140000200,22404.000000000000000,480158,21,771.751853030000010,498.480289412999980,0.645907473310000
1352,83.750000000000000,27.250000000000000,41706,2743.609619140000200,22404.000000000000000,480159,21,771.751853030000010,771.751853030000010,1.000000000000000
1353,83.750000000000000,27.250000000000000,41706,2743.609619140000200,22404.000000000000000,480160,21,771.751853030000010,102.991795333000000,0.133451957295000
1354,83.750000000000000,27.250000000000000,41706,2743.609619140000200,22404.000000000000000,481439,21,770.056144763000020,264.449886013000030,0.343416370107000
1355,83.750000000000000,27.250000000000000,41706,2743.609619140000200,22404.000000000000000,481440,21,770.056144763000020,770.056144762000030,0.999999999999000
1356,83.750000000000000,27.250000000000000,41706,2743.609619140000200,22404.000000000000000,481441,21,770.056144763000020,332.960219177000000,0.432384341637000
