FID,WGHM_BASIN,PAPA_BASIN,EAG_CNUM,WGHM_CNUM,EAG_AREA,INTCT_AREA,AREA_FRC
1570,21,34,475023,42309,770.077989670999950,49.861164798600001,0.064748201438500
1571,21,21,476313,42309,771.222650770999960,352.440458686000000,0.456989247312000
1572,21,21,476314,42309,771.222650770999960,771.222650770999960,1.000000000000000
1573,21,34,476315,42309,771.222650770999960,255.692097477999990,0.331541218638000
1574,21,21,477602,42016,772.341010356999960,143.434759066000000,0.185714285714000
1575,21,34,477603,42016,772.341010356999960,769.582649606000020,0.996428571429000
1576,21,34,477604,42016,772.341010356999960,463.404606214000010,0.600000000000000
1577,21,34,478889,42016,770.680506869000060,707.374608090000040,0.917857142857000
1578,21,34,478890,42016,770.680506869000060,668.840582746999980,0.867857142857000
1579,21,34,475023,42310,770.077989670999950,720.216824872999950,0.935251798562000
1580,21,34,475024,42310,770.077989670999950,664.815530652000010,0.863309352519000
1581,21,34,476315,42310,771.222650770999960,515.530553293000030,0.668458781362000
1582,21,34,476316,42310,771.222650770999960,771.222650770999960,1.000000000000000
1583,21,34,476317,42310,771.222650770999960,95.366241762000001,0.123655913978000
1584,21,34,477604,42017,772.341010356999960,308.936404143000000,0.400000000000000
1585,21,34,477605,42017,772.341010356999960,769.582649606000020,0.996428571429000
1586,21,34,477606,42017,772.341010356999960,297.902961138000020,0.385714285715000
1587,21,34,478890,42017,770.680506869000060,101.839924122000000,0.132142857143000
1588,21,34,478891,42017,770.680506869000060,770.680506869000060,1.000000000000000
1589,21,34,478892,42017,770.680506869000060,500.942329465000000,0.650000000000000
1590,21,21,469826,42894,770.824661522000040,187.120479428000010,0.242753623189000
1591,21,21,469827,42894,770.824661522000040,770.824661522000040,1.000000000000000
1592,21,21,469828,42894,770.824661522000040,435.683504339000020,0.565217391305000
1593,21,21,471130,42894,772.061973139999960,753.944995431000050,0.976534296029000
1594,21,21,471131,42894,772.061973139999960,639.668674496999980,0.828519855596000
1595,21,21,472430,42604,770.491849803000040,549.357907350999990,0.712996389892000
1596,21,21,472431,42604,770.491849803000040,770.491849803000040,1.000000000000000
1597,21,34,472432,42604,770.491849803000040,70.929755126299995,0.092057761732900
1598,21,21,473727,42604,771.682996982999950,152.671096525000000,0.197841726618000
1599,21,21,473728,42604,771.682996982999950,768.907158864000050,0.996402877697000
1600,21,21,473729,42604,771.682996982999950,463.564965813000010,0.600719424460000
1601,34,34,469832,42897,770.824661522000040,625.596826741999960,0.811594202898000
1602,34,34,469833,42897,770.824661522000040,770.824661522000040,1.000000000000000
1603,34,34,471135,42897,772.061973139999960,427.839396668000010,0.554151624549000
1604,34,34,471136,42897,772.061973139999960,769.274745800000010,0.996389891697000
1605,34,34,471137,42897,772.061973139999960,193.712300120000010,0.250902527076000
1606,34,34,472433,42606,770.491849803000040,82.055991224400003,0.106498194946000
1607,34,34,472434,42606,770.491849803000040,770.491849803000040,1.000000000000000
1608,34,34,472435,42606,770.491849803000040,538.231671251999960,0.698555956678000
1609,34,34,473731,42606,771.682996982999950,463.564965813000010,0.600719424460000
1610,34,34,473732,42606,771.682996982999950,768.907158864000050,0.996402877697000
1611,34,34,473733,42606,771.682996982999950,152.671096525000000,0.197841726618000
1612,34,34,475024,42311,770.077989670999950,105.262459019999990,0.136690647482000
1613,34,34,475025,42311,770.077989670999950,770.077989670999950,1.000000000000000
1614,34,34,475026,42311,770.077989670999950,506.921842121999990,0.658273381296000
1615,34,34,476317,42311,771.222650770999960,675.856409009000000,0.876344086022000
1616,34,34,476318,42311,771.222650770999960,706.263036817000060,0.915770609319000
1617,34,34,477606,42018,772.341010356999960,471.679688467999990,0.610714285714000
1618,34,34,477607,42018,772.341010356999960,772.341010356999960,1.000000000000000
1619,34,34,477608,42018,772.341010356999960,135.159676811999990,0.174999999999000
1620,34,34,478892,42018,770.680506869000060,269.738177404000000,0.350000000000000
1621,34,34,478893,42018,770.680506869000060,770.680506869000060,1.000000000000000
1622,34,34,478894,42018,770.680506869000060,333.044076183000020,0.432142857143000
1623,34,34,480176,41716,771.751853030000010,649.534922567999960,0.841637010676000
1624,34,34,480177,41716,771.751853030000010,723.689015208000000,0.937722419929000
1625,34,34,481457,41716,770.056144762000030,445.317165564999980,0.578291814946000
1626,34,34,481459,41716,770.056144762000030,152.092939624000000,0.197508896797000
1627,34,34,480174,41715,771.751853030000010,479.255154284000010,0.620996441281000
1628,34,34,480175,41715,771.751853030000010,771.751853030000010,1.000000000000000
1629,34,34,480176,41715,771.751853030000010,122.216930461999990,0.158362989324000
1630,34,34,481456,41715,770.056144762000030,770.056144762000030,1.000000000000000
1631,34,34,481457,41715,770.056144762000030,324.738979196999990,0.421708185054000
1632,34,34,482737,41415,771.080165857000000,349.993834148000020,0.453900709220000
1633,34,34,484011,41415,772.077339630999970,772.077339631999960,1.000000000000000
1634,34,34,484012,41415,772.077339630999970,549.729978572000050,0.712014134277000
1635,34,34,484009,41414,772.077339630999970,634.303821428999980,0.821554770319000
1636,34,34,472435,42607,770.491849803000040,232.260178550000010,0.301444043320000
1637,34,34,472436,42607,770.491849803000040,770.491849803000040,1.000000000000000
1638,34,34,472437,42607,770.491849803000040,385.245924901000020,0.499999999999000
1639,34,34,473733,42607,771.682996982999950,616.236062338000010,0.798561151078000
1640,34,34,473734,42607,771.682996982999950,771.682996981999960,0.999999999999000
1641,34,34,475026,42312,770.077989670999950,263.156147549000020,0.341726618704000
1642,34,34,475027,42312,770.077989670999950,770.077989670999950,1.000000000000000
1643,34,34,475028,42312,770.077989670999950,349.028153592000020,0.453237410072000
1644,34,34,476318,42312,771.222650770999960,64.959613953800002,0.084229390681000
1645,34,34,476319,42312,771.222650770999960,771.222650770999960,1.000000000000000
1646,34,34,476320,42312,771.222650770999960,545.937181100999960,0.707885304659000
1647,34,34,475028,42313,770.077989670999950,421.049836078999990,0.546762589928000
1648,34,34,475029,42313,770.077989670999950,770.077989670999950,1.000000000000000
1649,34,34,475030,42313,770.077989670999950,191.134465062000000,0.248201438849000
1650,34,34,476320,42313,771.222650770999960,225.285469669000010,0.292114695340000
1651,34,34,476321,42313,771.222650770999960,771.222650770999960,1.000000000000000
1652,34,34,476322,42313,771.222650770999960,385.611325384999990,0.499999999999000
1653,34,34,477608,42019,772.341010356999960,637.181333544000040,0.824999999999000
1654,34,34,477609,42019,772.341010356999960,741.999042092999960,0.960714285714000
1655,34,34,478894,42019,770.680506869000060,437.636430685999980,0.567857142857000
1656,34,34,478895,42019,770.680506869000060,770.680506869000060,1.000000000000000
1657,34,34,478896,42019,770.680506869000060,167.898253282000010,0.217857142857000
1658,34,34,480177,41717,771.751853030000010,48.062837821999999,0.062277580071000
1659,34,34,480178,41717,771.751853030000010,769.005405153999960,0.996441281138000
1660,34,34,480179,41717,771.751853030000010,553.409246923999940,0.717081850534000
1661,34,34,481459,41717,770.056144762000030,617.963205138000030,0.802491103203000
1662,34,34,482737,41416,771.080165857000000,421.086331708999980,0.546099290780000
1663,34,34,484012,41416,772.077339630999970,219.619172580999990,0.284452296820000
1664,34,34,484013,41416,772.077339630999970,769.349151151999990,0.996466431096000
1665,34,34,484014,41416,772.077339630999970,372.397727418999980,0.482332155477000
1666,34,34,477609,42020,772.341010356999960,27.583607512600000,0.035714285714100
1667,34,34,477610,42020,772.341010356999960,769.582649606000020,0.996428571429000
1668,34,34,477611,42020,772.341010356999960,579.255757766999980,0.749999999999000
1669,34,34,478896,42020,770.680506869000060,602.782253586000020,0.782142857142000
1670,34,34,478897,42020,770.680506869000060,770.680506869000060,1.000000000000000
1671,34,34,480179,41718,771.751853030000010,215.596158231000000,0.279359430605000
1672,34,34,480180,41718,771.751853030000010,771.751853030000010,1.000000000000000
1673,34,34,481461,41718,770.056144762000030,770.056144762000030,1.000000000000000
1674,34,34,484014,41417,772.077339630999970,399.679612211999990,0.517667844523000
1675,34,34,475030,42314,770.077989670999950,578.943524608999950,0.751798561151000
1676,34,34,475031,42314,770.077989670999950,770.077989670999950,1.000000000000000
1677,34,34,475032,42314,770.077989670999950,36.010841243800002,0.046762589928300
1678,34,34,476322,42314,771.222650770999960,385.611325384999990,0.499999999999000
1679,34,34,476323,42314,771.222650770999960,771.222650770999960,1.000000000000000
1680,34,34,476324,42314,771.222650770999960,225.285469670000000,0.292114695341000
1681,34,34,477611,42021,772.341010356999960,193.085252588999990,0.250000000000000
1682,34,34,477612,42021,772.341010356999960,772.341010356999960,1.000000000000000
1683,34,34,477613,42021,772.341010356999960,413.754112690999990,0.535714285714000
1684,34,34,478898,42021,770.680506869000060,770.680506869000060,1.000000000000000
1685,34,34,478899,42021,770.680506869000060,602.782253586000020,0.782142857142000
1686,34,34,480182,41719,771.751853030000010,771.751853030000010,1.000000000000000
1687,34,34,481463,41719,770.056144762000030,770.056144762000030,1.000000000000000
1688,34,34,475032,42315,770.077989670999950,734.067148428000000,0.953237410073000
1689,34,34,475033,42315,770.077989670999950,648.195142385000050,0.841726618705000
1690,34,34,476324,42315,771.222650770999960,545.937181100999960,0.707885304659000
1691,34,34,476325,42315,771.222650770999960,771.222650770999960,1.000000000000000
1692,34,34,476326,42315,771.222650770999960,64.959613953800002,0.084229390681000
1693,34,34,477613,42022,772.341010356999960,355.828536913999980,0.460714285714000
1694,34,34,477614,42022,772.341010356999960,769.582649606000020,0.996428571429000
1695,34,34,477615,42022,772.341010356999960,251.010828366000000,0.325000000000000
1696,34,34,478899,42022,770.680506869000060,167.898253282000010,0.217857142857000
1697,34,34,478900,42022,770.680506869000060,770.680506869000060,1.000000000000000
1698,34,34,478901,42022,770.680506869000060,437.636430685999980,0.567857142857000
1699,34,34,480184,41720,771.751853030000010,771.751853030000010,1.000000000000000
1700,34,34,484017,41418,772.077339630999970,772.077339631999960,1.000000000000000
1701,34,34,484018,41418,772.077339630999970,15.005036635900000,0.019434628975200
1702,34,34,484018,41419,772.077339630999970,757.072302995999960,0.980565371026000
1703,34,34,480186,41721,771.751853030000010,649.534922567999960,0.841637010676000
1704,34,34,485293,41105,770.325539557999950,611.088634737000010,0.793286219080000
1705,34,34,486561,41105,771.274876650000010,564.877374447999960,0.732394366197000
1706,34,34,486562,41105,771.274876650000010,771.274876650000010,1.000000000000000
1707,34,34,485290,41104,770.325539557999950,567.536660770000030,0.736749116608000
1708,34,34,485291,41104,770.325539557999950,770.325539557999950,1.000000000000000
1709,34,34,486559,41104,771.274876650000010,377.490168501000030,0.489436619718000
1710,34,34,486560,41104,771.274876650000010,771.274876650000010,1.000000000000000
1711,34,34,486561,41104,771.274876650000010,206.397502202000000,0.267605633803000
1712,34,34,480186,41722,771.751853030000010,122.216930461999990,0.158362989324000
1713,34,34,480188,41722,771.751853030000010,479.255154284000010,0.620996441281000
1714,34,34,485293,41106,770.325539557999950,159.236904820000010,0.206713780918000
1715,34,34,485294,41106,770.325539557999950,770.325539557999950,1.000000000000000
1716,34,34,484025,41422,772.077339630999970,69.568806221299994,0.090106007067300
1717,34,34,475033,42316,770.077989670999950,121.882847286000000,0.158273381295000
1718,34,34,475034,42316,770.077989670999950,770.077989670999950,1.000000000000000
1719,34,34,475035,42316,770.077989670999950,490.301453854999980,0.636690647482000
1720,34,34,476326,42316,771.222650770999960,706.263036817000060,0.915770609319000
1721,34,34,476327,42316,771.222650770999960,675.856409009000000,0.876344086022000
1722,34,34,477615,42023,772.341010356999960,521.330181991000020,0.675000000000000
1723,34,34,477616,42023,772.341010356999960,769.582649606000020,0.996428571429000
1724,34,34,477617,42023,772.341010356999960,85.509183289399999,0.110714285714000
1725,34,34,478901,42023,770.680506869000060,333.044076183000020,0.432142857143000
1726,34,34,478902,42023,770.680506869000060,770.680506869000060,1.000000000000000
1727,34,34,478903,42023,770.680506869000060,269.738177404000000,0.350000000000000
1728,34,34,475035,42317,770.077989670999950,279.776535815999980,0.363309352518000
1729,34,34,475036,42317,770.077989670999950,770.077989670999950,1.000000000000000
1730,34,34,475037,42317,770.077989670999950,332.407765326000000,0.431654676259000
1731,34,34,476327,42317,771.222650770999960,95.366241762100003,0.123655913979000
1732,34,34,476328,42317,771.222650770999960,771.222650770999960,1.000000000000000
1733,34,34,476329,42317,771.222650770999960,515.530553293000030,0.668458781362000
1734,34,34,477617,42024,772.341010356999960,684.073466316000010,0.885714285714000
1735,34,34,477618,42024,772.341010356999960,695.106909320999990,0.900000000000000
1736,34,34,478903,42024,770.680506869000060,500.942329465000000,0.650000000000000
1737,34,34,478904,42024,770.680506869000060,770.680506869000060,1.000000000000000
1738,34,34,478905,42024,770.680506869000060,101.839924122000000,0.132142857143000
1739,34,34,475037,42318,770.077989670999950,437.670224346000000,0.568345323742000
1740,34,34,475038,42318,770.077989670999950,770.077989670999950,1.000000000000000
1741,34,34,475039,42318,770.077989670999950,177.284141506999990,0.230215827338000
1742,34,34,476329,42318,771.222650770999960,255.692097477999990,0.331541218638000
1743,34,34,476330,42318,771.222650770999960,771.222650770999960,1.000000000000000
1744,34,34,476331,42318,771.222650770999960,352.440458686000000,0.456989247312000
1745,34,34,477618,42025,772.341010356999960,77.234101035600006,0.099999999999900
1746,34,34,477619,42025,772.341010356999960,772.341010356999960,1.000000000000000
1747,34,34,477620,42025,772.341010356999960,529.605264244999940,0.685714285715000
1748,34,34,478905,42025,770.680506869000060,668.840582746999980,0.867857142857000
1749,34,34,478906,42025,770.680506869000060,707.374608090000040,0.917857142857000
1750,34,34,477620,42026,772.341010356999960,239.977385360999990,0.310714285714000
1751,34,34,477621,42026,772.341010356999960,769.582649606000020,0.996428571429000
1752,34,34,477622,42026,772.341010356999960,366.861979920000010,0.475000000001000
1753,34,34,478906,42026,770.680506869000060,63.305898778299998,0.082142857142600
1754,34,34,478907,42026,770.680506869000060,770.680506869000060,1.000000000000000
1755,34,34,478908,42026,770.680506867999950,539.476354808000000,0.700000000001000
1756,34,34,480190,41724,771.751853030000010,460.030019154999990,0.596085409253000
1757,34,34,480191,41724,771.751853030000010,771.751853030000010,1.000000000000000
1758,34,34,480192,41724,771.751853030000010,141.442065590999990,0.183274021352000
1759,34,34,481471,41724,770.056144762000030,283.632779298999990,0.368327402136000
1760,34,34,480188,41723,771.751853030000010,289.750250870999990,0.375444839858000
1761,34,34,480189,41723,771.751853030000010,769.005405153999960,0.996441281138000
1762,34,34,480190,41723,771.751853030000010,311.721833875000020,0.403914590747000
1763,34,34,481471,41723,770.056144762000030,486.423365464000030,0.631672597865000
1764,34,34,484025,41423,772.077339630999970,702.508533410000040,0.909893992933000
1765,34,34,484026,41423,772.077339630999970,661.585706222000000,0.856890459365000
1766,34,34,484026,41424,772.077339630999970,110.491633410000010,0.143109540636000
1767,34,34,477622,42027,772.341010356999960,405.479030437000010,0.524999999999000
1768,34,34,477623,42027,772.341010356999960,769.582649606000020,0.996428571429000
1769,34,34,477624,42027,772.341010356999960,201.360334843000000,0.260714285714000
1770,34,34,478908,42027,770.680506867999950,231.204152060000010,0.299999999999000
1771,34,34,478909,42027,770.680506869000060,770.680506869000060,1.000000000000000
1772,34,34,478910,42027,770.680506869000060,371.578101526000010,0.482142857143000
1773,34,34,480192,41725,771.751853030000010,630.309787439000050,0.816725978648000
1774,34,34,480193,41725,771.751853030000010,742.914150337000020,0.962633451958000
1775,34,34,481475,41725,770.056144762000030,141.131286318000010,0.183274021353000
1776,34,34,477624,42028,772.341010356999960,568.222314762999990,0.735714285715000
1777,34,34,477625,42028,772.341010356999960,772.341010356999960,1.000000000000000
1778,34,34,477626,42028,772.341010356999960,38.617050517899997,0.050000000000100
1779,34,34,478910,42028,770.680506869000060,399.102405342999990,0.517857142857000
1780,34,34,478911,42028,770.680506869000060,770.680506869000060,1.000000000000000
1781,34,34,478912,42028,770.680506869000060,206.432278626000000,0.267857142858000
1782,34,34,480193,41726,771.751853030000010,28.837702693099999,0.037366548042500
1783,34,34,480194,41726,771.751853030000010,769.005405153999960,0.996441281138000
1784,34,34,480195,41726,771.751853030000010,572.634382051999980,0.741992882562000
1785,34,34,481475,41726,770.056144762000030,628.924858445000040,0.816725978648000
