1673600 31.75 9.75 -99 -99 -99
1673900 31.75 4.75 -99 -99 -99
1732100 1.25 7.25 -99 -99 -99
1733300 2.25 8.25 -99 -99 -99
1733320 2.75 8.75 -99 -99 -99
1733600 2.25 7.25 -99 -99 -99
1734450 2.25 11.75 -99 -99 -99
1734600 3.25 11.25 -99 -99 -99
1737150 17.25 6.25 -99 -99 -99
1737210 18.25 7.25 -99 -99 -99
1737700 19.75 9.25 -99 -99 -99
1748500 16.25 3.25 -99 -99 -99
1749050 17.75 3.75 -99 -99 -99
1749080 18.25 4.75 -99 -99 -99
1749100 18.75 4.75 -99 -99 -99
1749480 21.75 4.75 -99 -99 -99
1749550 23.75 5.25 -99 -99 -99
1749600 25.25 5.25 -99 -99 -99
1812100 -14.75 16.75 -99 -99 -99
1812500 -12.25 14.75 -99 -99 -99
1812600 -12.25 14.25 -99 -99 -99
1813200 -13.75 13.25 -99 -99 -99
1813460 -12.75 13.25 -99 -99 -99
1815020 -14.25 11.75 -99 -99 -99
1834101 6.75 7.75 -99 -99 -99
1835900 9.75 8.25 -99 -99 -99
1837107 11.25 12.75 -99 -99 -99
1837250 10.25 12.25 -99 -99 -99
1837401 9.75 12.25 -99 -99 -99
1870800 30.75 -2.75 -99 -99 -99
1878100 44.75 1.75 -99 -99 -99
1878500 45.25 4.75 -99 -99 -99
1880100 42.25 3.75 -99 -99 -99
1891500 33.25 -15.75 -99 -99 -99
1928865 -4.75 10.25 -99 -99 -99
1931180 -3.75 12.25 -99 -99 -99
1931295 -3.25 12.75 -99 -99 -99
1931370 -2.75 11.75 -99 -99 -99
1931400 -2.75 10.75 -99 -99 -99
1931725 -1.25 12.75 -99 -99 -99
1934715 -0.25 13.25 -99 -99 -99
1992900 35.25 -16.25 -99 -99 -99
2106500 126.25 45.75 -99 -99 -99
2106600 126.75 43.75 -99 -99 -99
2151100 91.25 29.25 -99 -99 -99
2178100 116.75 23.25 -99 -99 -99
2178300 115.75 40.25 -99 -99 -99
2178500 118.75 39.75 -99 -99 -99
2180400 102.25 36.25 -99 -99 -99
2180500 108.25 34.75 -99 -99 -99
2180700 111.25 34.75 -99 -99 -99
2180711 106.75 39.25 -99 -99 -99
2180750 112.25 34.75 -99 -99 -99
2180800 113.75 34.75 -99 -99 -99
2181300 101.75 28.25 -99 -99 -99
2181400 108.25 28.75 -99 -99 -99
2181500 96.75 33.25 -99 -99 -99
2181600 111.25 30.75 -99 -99 -99
2181800 114.25 30.75 -99 -99 -99
2181850 114.75 26.75 -99 -99 -99
2181900 117.25 30.75 -99 -99 -99
2181950 117.75 32.75 -99 -99 -99
2182100 108.75 32.75 -99 -99 -99
2186500 108.25 22.75 -99 -99 -99
2186800 111.25 23.25 -99 -99 -99
2186900 113.25 23.75 -99 -99 -99
2186950 114.25 23.25 -99 -99 -99
2217102 68.75 36.25 -99 -99 -99
2217200 69.75 36.75 -99 -99 -99
2218100 63.25 35.25 -99 -99 -99
2218200 63.75 34.25 -99 -99 -99
2218450 66.75 36.75 -99 -99 -99
2240100 71.25 34.25 -99 -99 -99
2240200 70.75 34.75 -99 -99 -99
2260100 95.75 26.25 -99 -99 -99
2260500 96.25 22.25 -99 -99 -99
2261500 96.25 19.25 -99 -99 -99
2335200 72.25 34.25 -99 -99 -99
2335950 68.25 25.25 -99 -99 -99
2337100 71.25 29.25 -99 -99 -99
2423500 48.75 31.75 -99 -99 -99
2423800 50.25 31.75 -99 -99 -99
2428200 50.25 33.75 -99 -99 -99
2428350 51.75 32.25 -99 -99 -99
2469050 102.25 20.25 -99 -99 -99
2469060 102.75 20.75 -99 -99 -99
2469072 102.25 18.25 -99 -99 -99
2469140 102.75 18.25 -99 -99 -99
2469260 105.75 15.25 -99 -99 -99
2548400 81.25 28.75 -99 -99 -99
2548500 81.75 28.75 -99 -99 -99
2549350 83.75 28.25 -99 -99 -99
2549500 84.25 27.75 -99 -99 -99
2550200 87.25 27.75 -99 -99 -99
2550450 86.75 27.25 -99 -99 -99
2569003 105.25 11.75 -99 -99 -99
2587100 141.75 43.25 -99 -99 -99
2588551 140.25 35.75 -99 -99 -99
2589500 138.75 37.25 -99 -99 -99
2595400 44.25 32.75 -99 -99 -99
2595600 43.25 36.25 -99 -99 -99
2595700 44.25 33.25 -99 -99 -99
2651100 89.75 25.25 -99 -99 -99
2677100 127.25 37.75 -99 -99 -99
2694510 128.25 35.25 -99 -99 -99
2706100 110.75 47.25 -99 -99 -99
2707100 99.75 49.75 -99 -99 -99
2707500 103.25 49.25 -99 -99 -99
2707600 103.25 48.75 -99 -99 -99
2707700 106.25 48.75 -99 -99 -99
2744200 89.75 48.75 -99 -99 -99
2836100 74.25 34.25 -99 -99 -99
2837100 74.75 33.25 -99 -99 -99
2839100 75.75 31.75 -99 -99 -99
2846800 87.75 25.25 -99 -99 -99
2851300 91.75 26.25 -99 -99 -99
2851500 92.75 27.25 -99 -99 -99
2853050 72.75 23.25 -99 -99 -99
2853150 73.25 22.75 -99 -99 -99
2853200 73.75 21.75 -99 -99 -99
2853300 73.25 21.25 -99 -99 -99
2853500 79.75 22.75 -99 -99 -99
2854020 86.25 22.75 -99 -99 -99
2854050 86.75 23.75 -99 -99 -99
2854100 75.75 17.25 -99 -99 -99
2854150 75.75 16.25 -99 -99 -99
2854180 77.25 16.75 -99 -99 -99
2854300 80.25 16.75 -99 -99 -99
